id,symbol,group,logFC,logCPM,LR,PValue,TCGA-YB-A89D-11,TCGA-HV-A5A3-11,TCGA-H6-A45N-11,TCGA-H6-8124-11,TCGA-2J-AAB1-01,TCGA-2J-AAB4-01,TCGA-2J-AAB6-01,TCGA-2J-AAB8-01,TCGA-2J-AAB9-01,TCGA-2J-AABA-01,TCGA-2J-AABE-01,TCGA-2J-AABF-01,TCGA-2J-AABH-01,TCGA-2J-AABI-01,TCGA-2J-AABK-01,TCGA-2J-AABO-01,TCGA-2J-AABP-01,TCGA-2J-AABR-01,TCGA-2J-AABT-01,TCGA-2J-AABU-01,TCGA-2J-AABV-01,TCGA-2L-AAQA-01,TCGA-2L-AAQE-01,TCGA-2L-AAQI-01,TCGA-2L-AAQJ-01,TCGA-2L-AAQL-01,TCGA-2L-AAQM-01,TCGA-3A-A9I5-01,TCGA-3A-A9I7-01,TCGA-3A-A9I9-01,TCGA-3A-A9IB-01,TCGA-3A-A9IC-01,TCGA-3A-A9IH-01,TCGA-3A-A9IJ-01,TCGA-3A-A9IL-01,TCGA-3A-A9IN-01,TCGA-3A-A9IO-01,TCGA-3A-A9IR-01,TCGA-3A-A9IS-01,TCGA-3A-A9IU-01,TCGA-3A-A9IV-01,TCGA-3A-A9IX-01,TCGA-3A-A9IZ-01,TCGA-3A-A9J0-01,TCGA-3E-AAAY-01,TCGA-3E-AAAZ-01,TCGA-F2-6879-01,TCGA-F2-6880-01,TCGA-F2-7273-01,TCGA-F2-7276-01,TCGA-F2-A44G-01,TCGA-F2-A44H-01,TCGA-F2-A7TX-01,TCGA-F2-A8YN-01,TCGA-FB-A4P5-01,TCGA-FB-A4P6-01,TCGA-FB-A545-01,TCGA-FB-A5VM-01,TCGA-FB-A78T-01,TCGA-FB-A7DR-01,TCGA-FB-AAPP-01,TCGA-FB-AAPQ-01,TCGA-FB-AAPS-01,TCGA-FB-AAPU-01,TCGA-FB-AAPY-01,TCGA-FB-AAPZ-01,TCGA-FB-AAQ0-01,TCGA-FB-AAQ1-01,TCGA-FB-AAQ2-01,TCGA-FB-AAQ3-01,TCGA-FB-AAQ6-01,TCGA-H6-8124-01,TCGA-H6-A45N-01,TCGA-H8-A6C1-01,TCGA-HV-A5A3-01,TCGA-HV-A5A4-01,TCGA-HV-A5A5-01,TCGA-HV-A5A6-01,TCGA-HV-A7OL-01,TCGA-HV-A7OP-01,TCGA-HV-AA8V-01,TCGA-HV-AA8X-01,TCGA-HZ-7289-01,TCGA-HZ-7918-01,TCGA-HZ-7919-01,TCGA-HZ-7920-01,TCGA-HZ-7922-01,TCGA-HZ-7923-01,TCGA-HZ-7924-01,TCGA-HZ-7925-01,TCGA-HZ-7926-01,TCGA-HZ-8001-01,TCGA-HZ-8002-01,TCGA-HZ-8003-01,TCGA-HZ-8005-01,TCGA-HZ-8315-01,TCGA-HZ-8317-01,TCGA-HZ-8519-01,TCGA-HZ-8636-01,TCGA-HZ-8637-01,TCGA-HZ-8638-01,TCGA-HZ-A49G-01,TCGA-HZ-A49H-01,TCGA-HZ-A49I-01,TCGA-HZ-A4BH-01,TCGA-HZ-A4BK-01,TCGA-HZ-A77O-01,TCGA-HZ-A77P-01,TCGA-HZ-A77Q-01,TCGA-HZ-A8P0-01,TCGA-HZ-A8P1-01,TCGA-HZ-A9TJ-01,TCGA-IB-7644-01,TCGA-IB-7645-01,TCGA-IB-7646-01,TCGA-IB-7649-01,TCGA-IB-7651-01,TCGA-IB-7652-01,TCGA-IB-7654-01,TCGA-IB-7885-01,TCGA-IB-7886-01,TCGA-IB-7887-01,TCGA-IB-7888-01,TCGA-IB-7889-01,TCGA-IB-7890-01,TCGA-IB-7891-01,TCGA-IB-7893-01,TCGA-IB-7897-01,TCGA-IB-8126-01,TCGA-IB-8127-01,TCGA-IB-A5SO-01,TCGA-IB-A5SP-01,TCGA-IB-A5SQ-01,TCGA-IB-A5SS-01,TCGA-IB-A5ST-01,TCGA-IB-A6UF-01,TCGA-IB-A6UG-01,TCGA-IB-A7LX-01,TCGA-IB-A7M4-01,TCGA-IB-AAUM-01,TCGA-IB-AAUN-01,TCGA-IB-AAUO-01,TCGA-IB-AAUP-01,TCGA-IB-AAUQ-01,TCGA-IB-AAUR-01,TCGA-IB-AAUS-01,TCGA-IB-AAUT-01,TCGA-IB-AAUU-01,TCGA-IB-AAUV-01,TCGA-IB-AAUW-01,TCGA-L1-A7W4-01,TCGA-LB-A7SX-01,TCGA-LB-A8F3-01,TCGA-LB-A9Q5-01,TCGA-M8-A5N4-01,TCGA-OE-A75W-01,TCGA-PZ-A5RE-01,TCGA-Q3-A5QY-01,TCGA-Q3-AA2A-01,TCGA-RB-A7B8-01,TCGA-RB-AA9M-01,TCGA-RL-AAAS-01,TCGA-S4-A8RM-01,TCGA-S4-A8RO-01,TCGA-S4-A8RP-01,TCGA-US-A774-01,TCGA-US-A776-01,TCGA-US-A779-01,TCGA-US-A77E-01,TCGA-US-A77G-01,TCGA-US-A77J-01,TCGA-XD-AAUG-01,TCGA-XD-AAUH-01,TCGA-XD-AAUI-01,TCGA-XD-AAUL-01,TCGA-XN-A8T3-01,TCGA-XN-A8T5-01,TCGA-YB-A89D-01,TCGA-YH-A8SY-01,TCGA-YY-A8LH-01,TCGA-Z5-AAPL-01
ENSG00000265206,AC004687.1,long_non_coding,-3.813294678,2.696768676,52.80101107,3.69E-13,2.160113242,1.385838537,5.839940905,0.946143485,-1.195428436,-0.291378265,-1.680393278,-0.630733393,0.211751113,0.526206888,0.505733174,1.04888931,-0.557011218,1.268974575,-0.463827137,-0.15487998,-0.032609656,0.872608707,1.063005198,0.096245099,1.003865033,-0.87834138,0.967622486,-0.916924463,-0.714662372,0.990017353,-0.480838758,2.055406807,1.963674448,1.75344214,0.594134272,0.984642387,-0.281579224,-2.760413757,0.226056529,0.829378883,0.079003881,-1.485558659,-2.50234044,-0.263647966,-2.249619729,2.267354603,-2.786893428,0.628988483,1.866374266,-0.38830123,-2.173264309,-1.919693367,-1.352448221,0.08202595,-0.905841939,-0.106752478,1.027304003,-1.807620979,2.270513554,0.212831091,-2.338952102,2.787328138,1.498529656,1.099118091,-3.657373209,-3.29071078,2.292496695,-1.196184743,2.748680833,0.257910462,-0.148997081,0.432278569,-0.696739459,-1.354833667,-1.256933709,-0.670244196,0.449794752,1.170393484,-1.240952128,-0.06794804,0.805509375,-1.876638818,4.889851255,2.305051177,0.530994026,-0.473664648,-2.730416387,-1.125404017,-1.085008021,1.183896833,-0.762021271,2.133688161,0.387355007,-1.489087545,-0.726253983,2.096848087,-0.195907694,1.079668806,-1.747848968,0.222744038,-0.49742398,0.111729588,-0.210522032,2.36573067,0.566156194,0.273168889,1.247912925,0.403583568,0.624672438,1.17984646,-0.763796796,0.656643308,1.521206235,0.782971132,-0.559258097,-2.260377232,-2.674254632,-0.055948179,-2.296930418,-1.712320372,-0.946983325,-1.532479831,-2.452280251,0.906140758,-1.313862898,-0.666403326,-0.728373055,0.472214188,-1.586082701,-0.368560904,-4.445378925,0.336462647,2.089286392,0.395629508,1.622061504,-1.500182498,0.013901246,-1.029539571,2.822456673,-0.480284342,0.802237021,-1.487053581,0.836911723,1.338499611,-0.526073007,2.194415449,4.069200741,-0.158337715,5.150283889,2.324573273,1.512808528,-0.054518467,1.991951898,1.422267885,-1.641056516,0.059905893,0.091794952,0.951426795,0.276662405,0.983159703,0.636898191,4.402787921,0.578390593,-0.113154275,1.057591864,2.435179835,-1.075391406,-1.494477932,0.64195955,1.098246882,-0.590947718,-0.692294959,-0.830050758,-0.807502279,4.125182426,-0.328816604,2.555605473,1.669868784,0.946127911,0.195144068,4.363426797,-0.028657245,0.923654846,-0.488745477,3.250194219
ENSG00000234883,MIR155HG,long_non_coding,-2.32472778,1.401582939,44.37180308,2.72E-11,1.508036545,1.421316433,3.822640601,0.719137388,-0.249199692,-0.261321031,-0.649366382,-0.087591068,0.03841951,-0.29691535,0.250476119,-0.06422477,-0.913945763,0.333680265,0.266782962,-0.103349679,0.92326779,0.543301082,0.175031816,-1.003290575,-1.019981709,-0.424975762,-0.425610643,0.0694006,-0.120982654,0.079284691,-2.904050189,0.262698661,0.713781142,-0.032919275,1.176377271,-0.962890193,-0.431996066,-1.705965973,-1.539478218,-1.050660493,-1.766021459,-1.545679652,-2.341875767,-0.435600649,-2.430191974,0.532756023,-0.342108586,0.649897473,1.559433056,-0.331157323,-0.017986084,-3.057196891,-0.319533598,0.605172443,0.923273501,0.263615972,0.295115549,-1.242023803,2.202409108,-0.14521643,-0.484802969,-0.271565551,0.739217903,0.865026641,-1.025104993,0.220251139,1.652149291,-0.329451273,1.075551978,0.397073209,-0.846968544,0.072950502,0.196345337,0.509104784,0.373116681,-0.168846412,0.449794752,-0.640229152,-0.267919175,0.575259601,0.566171062,-0.111104072,2.060750164,-1.687996062,0.216120689,-1.344931334,-2.730416387,0.636798868,-0.266454893,0.401170283,0.273025676,0.996940766,0.12311282,-0.150285632,0.313712424,0.570237825,0.09998254,0.538478707,0.135637023,0.506242546,-0.422461922,0.555158688,-0.272361286,2.035286707,0.330088835,1.362806101,1.4300066,0.540002766,1.433275906,0.099158615,-0.31241745,0.162828696,1.185157032,0.225281561,0.5583115,-0.239315616,-2.112375744,0.368804475,-0.711967918,-0.127357872,0.159325577,-0.519879794,-1.810734222,0.470691799,-0.661786201,-0.441529916,-0.013350014,0.880430421,-0.377974506,-0.2701572,-0.324363524,0.46770718,0.809178473,0.553746903,0.404387632,-2.062061386,0.068867705,0.107963953,0.893608189,-0.739371564,0.159999715,-1.346191046,0.592758783,-0.14837789,0.413554375,0.912585423,2.759626074,-0.197331846,2.201927258,1.155348439,0.28273196,-0.081739936,1.520963248,0.827603297,-1.042419078,-0.816519422,-0.48526235,-0.148108879,0.758002274,0.312949915,0.106383475,3.190078053,0.975461546,0.766164243,-0.058867112,0.409442273,-0.062791369,1.704301932,0.586464438,0.161106906,-1.858428029,-1.820050506,-0.43229125,-1.735949018,2.481205766,-0.587128599,1.144617079,0.870167435,-0.678912029,-0.31049598,1.006478136,0.252362906,0.44921306,-0.126175397,4.079743051
ENSG00000281103,TRG-AS1,long_non_coding,-2.916437888,1.759392426,38.27394831,6.15E-10,0.764007558,1.273849101,4.583821609,1.72236851,0.133520087,0.081280632,-1.811637811,0.021343304,-0.089904587,0.5755346,-0.406039643,0.571010937,-0.680746587,-1.251282236,-0.994341854,-1.181352191,0.905233867,0.74975196,0.674602825,-0.186154632,0.4306797,-1.856315074,-0.054516491,-0.667564994,-0.053078589,-0.172254076,-0.748771964,-0.751948115,1.203473146,-0.836227364,-0.644652588,-1.151335282,-1.057147657,-3.001421856,-1.31120923,-0.376430654,-2.128591538,-2.456412314,-1.945947091,-1.066956055,-2.249619729,1.560088005,-2.256378712,-0.687683886,0.648700394,-0.750871309,-0.877808426,1.06381851,0.810059309,0.578330831,-0.732510336,0.512975441,0.689135267,-0.111627166,1.16263858,0.981160856,-0.910108803,0.069471366,0.178678876,0.142934323,-4.394338803,-1.705748279,1.104661496,-1.314021233,1.131859419,-0.373444944,-1.946504218,-1.912549928,-0.298979951,-0.270769402,-1.401323618,-1.155671023,0.8911664,0.542362261,-0.866556613,-0.521313658,0.911768063,-0.498127195,1.21083478,-3.80347328,-0.187235005,-0.725203415,-2.730416387,1.986805486,0.003996985,1.276260851,-0.352908606,2.122298404,0.79482723,-0.971688328,0.1643348,0.852637555,1.357432828,1.702865525,0.239660087,0.533084159,0.307180331,1.002025669,0.064234859,2.362774327,1.028060298,0.582713259,0.830717317,0.403583568,0.725955774,0.397920725,-0.952241886,0.430761901,0.702880196,-0.021633179,-0.795325455,-0.675414731,-0.055344799,0.911187187,-0.656472805,0.434521016,0.767747051,0.285681846,-0.177273204,0.861228336,0.571273145,0.253177991,1.043552377,0.766661546,0.401426354,0.814505197,0.309508577,1.842998501,2.121258782,0.766838506,0.854043328,-0.26455425,0.640283674,-0.435859853,0.80995026,-1.055399057,-0.241617269,-0.363064864,0.418991716,0.959262833,-0.434442531,1.011632792,2.552093412,-0.409876482,1.957105656,1.897345233,1.812728002,-0.320252023,1.839018333,0.780102873,-1.912358537,-0.114424287,-2.023682265,-0.270965627,-0.709123736,0.705864604,0.493406598,2.801074056,-0.525232038,0.288462709,-0.770521618,1.667659663,0.77119868,-0.561592128,-0.101067797,1.026396597,-2.706424936,-1.820050506,-1.079410227,-0.857255314,1.752249603,-0.767700845,1.823497443,-0.184280349,-1.047299435,0.383077018,1.788886701,0.374698449,-1.013413898,-1.711137898,3.177699074
ENSG00000274536,AL034397.3,long_non_coding,-2.992993888,1.979440144,35.08279919,3.16E-09,1.714487423,1.687268322,4.75409764,1.506952124,-0.720090426,0.104550412,-0.649366382,-0.805820099,0.098540502,-0.591362709,1.83543862,2.083936257,0.472332743,0.478070174,-0.704835237,-0.578687689,0.487168675,1.15675214,1.608605266,-0.038055993,0.282581061,-2.145821691,-0.771786284,-1.030135073,-1.741134583,-1.020250982,-1.154028442,2.113122305,0.487646319,1.835643202,-1.201045936,1.393943517,-1.158430993,-2.373390633,0.201603485,0.337265161,-0.498541148,-2.345381001,-2.066241325,-2.215819441,-3.167157568,1.985722978,1.203052907,-0.58640055,2.046112223,-0.359446367,-0.913877681,-1.47223439,1.013201252,1.196768036,1.734326063,1.501479802,-1.069158836,-0.147696421,0.991593038,1.412395583,-1.08519551,1.136240379,0.739217903,1.427387713,-3.657373209,-1.705748279,0.361993542,-2.620682571,1.238281478,0.74854558,-2.251358799,0.238009748,-0.231075887,-0.270769402,-2.47932613,-0.708212046,0.913362146,2.107004778,-0.866556613,-0.035886831,0.768276469,-0.291676318,1.342830326,-0.344041661,0.568226933,-3.24305172,-1.941920492,0.213397896,-1.085008021,1.424904932,0.075425716,3.109857175,2.55392256,1.917971897,0.036417325,2.326568744,1.672149436,1.563140761,-1.476546947,0.348961754,1.478328474,1.252521932,1.917319011,2.397856786,1.54697478,2.405619185,2.510408106,3.247932697,-0.112293156,2.924638085,-0.31241745,0.979964639,2.649596772,1.414884047,-2.039251038,-3.177915071,-1.044204242,1.901180014,1.177849165,1.279066497,-1.801785409,0.839201299,-1.886683075,2.384046315,-0.699754051,1.470309896,1.842914509,1.647171266,-1.017798942,0.116865923,-2.374989597,1.443105207,1.093321905,0.967535856,-1.116086143,-2.547488213,0.095585044,0.656706266,3.936153884,-1.460655535,-0.138523776,-2.248893844,-0.569512646,0.644389496,-1.598829349,-0.02296587,2.270680476,-0.832567553,3.218846744,3.449286864,-0.154954278,1.030563034,1.997522156,1.533872094,-1.641056516,-0.774084155,-1.286716671,3.409608786,2.873479492,-0.649897086,0.375570108,2.626666584,0.186965651,1.943600503,0.300863015,1.218445048,-0.641494879,-0.561592128,0.29486088,1.014065795,-1.755334536,-1.530543889,-2.052443179,-1.017719986,2.31541618,0.11548549,2.012602163,0.839306471,1.82597688,-0.111187172,1.968894954,-0.377991498,0.315534625,-1.546078652,2.258586884
ENSG00000247982,LINC00926,long_non_coding,-3.601494791,4.297853451,33.66674549,6.54E-09,2.069915433,2.251026331,7.577091686,0.117909833,1.680639237,0.573394355,0.205435702,1.86203541,0.926774154,2.727840749,1.612184116,1.753325919,0.974263412,3.606698759,1.416395508,1.531365857,1.367137972,1.776224171,1.397424237,2.135773463,0.358529914,0.259162143,3.071788826,1.219341227,1.617720081,1.501517692,-0.096695267,2.302227025,3.950253932,0.942558406,0.475256876,1.739812577,1.08811529,-1.03458872,1.232105573,1.156301888,-0.077965465,-1.034179313,-2.197485858,1.13713555,-1.127629204,3.419002309,1.119997167,1.969748253,2.530644633,2.523438765,1.108771058,-0.16967162,-0.276783951,2.953451865,1.340469109,1.303879843,0.777131748,0.559750087,4.218661947,1.919355572,1.058640263,3.15961165,1.539518068,1.161312853,1.471909808,1.39858838,4.272688214,1.148198203,3.800625676,1.576181533,1.609545591,0.185060868,2.277265332,1.099342227,0.459273325,0.375852219,2.753383257,3.329397199,0.344010373,1.559606337,1.132940446,0.979350879,4.559297913,3.222589017,1.712398036,0.011762179,1.517511126,-0.494048611,0.167055267,2.841202978,1.531243066,2.354188523,1.592396708,-0.218998382,3.105213395,2.424718765,1.066148945,1.924623655,0.052381519,1.070740945,0.757573107,0.510070799,0.113422408,3.964409899,0.650733964,0.995261206,1.395380257,3.123156245,3.451875584,1.339675584,0.097226791,1.574181148,4.107209266,1.456907262,1.096525741,1.183541388,-0.799785514,2.089215169,-0.551503246,-0.323278082,0.027330032,-2.15591648,0.161251402,1.720585105,0.750907358,0.196961982,2.63381891,2.596042775,-0.662703983,-0.71186265,-1.212718168,1.859028611,3.339126872,1.239908127,4.240311706,1.95924912,1.854877725,-0.096653767,5.39580968,0.489762436,3.569549267,0.975737049,2.521985709,2.229351996,1.208525573,1.848954317,6.46492381,1.047471823,7.396585811,1.927169448,1.894411799,1.368921473,4.377209352,2.416454466,-0.395300101,1.835067811,0.123159123,0.807036885,1.339550111,1.897912416,2.06574149,6.698667815,2.134498231,2.058748376,1.009697174,3.732524063,1.680433216,0.49455095,1.691020369,2.518386112,3.348134163,2.122029518,2.801848057,1.706459453,6.53714478,2.220226323,5.012159007,3.745677083,1.326158961,1.226170963,6.255489975,1.039514257,1.01273839,2.184047197,7.120026475
ENSG00000227039,ITGB2-AS1,long_non_coding,-2.997881119,3.559985296,28.4706723,9.51E-08,1.639281078,2.96680465,6.59405409,1.709400377,1.869084326,2.511631187,1.16236698,2.601927364,1.402693895,1.047039051,3.464534057,2.325654432,1.597460131,4.342616645,2.160235183,1.029544591,2.282348884,2.6587783,1.493639552,1.080125434,0.90601771,4.581594589,2.467104184,0.388578084,0.81686087,3.037818074,-1.409285497,0.87174678,1.72495045,1.392214102,1.63035446,1.902180227,0.443913586,-2.373390633,0.386521201,0.554621992,0.048946647,-0.910443944,-2.341875767,1.513284036,-1.29268845,1.455848037,1.635638607,2.163951598,3.158938977,2.705149681,4.425746848,-1.47223439,0.464387754,0.480245831,3.145048727,1.381185569,0.89195215,1.723448514,3.491717594,1.74395544,1.444423957,2.379199008,2.38391835,1.815601424,-2.809376302,2.899113779,3.56951533,2.637201469,3.383053002,1.742032273,3.723224497,0.623502972,1.060690237,1.972853698,2.422211231,0.93948621,2.905078706,2.472603344,2.902005826,3.126974778,2.371975532,0.079417834,3.328967672,1.644987221,1.087387375,-0.869593325,-2.102385165,0.096988404,2.448781827,1.276260851,-0.352908606,2.218144806,1.952054604,-0.718569391,1.293867613,2.236073057,1.133040829,1.693959972,-0.877909509,2.040659605,0.835999754,1.724590376,1.894049231,2.958057633,1.320438665,3.314196157,2.05063937,2.79078202,2.227017017,2.102346892,0.610178046,1.902735565,1.306081815,1.613734275,1.80557859,2.362966361,0.13310029,1.894469792,-0.551503246,0.814225442,-0.786518653,0.085841267,-0.381890923,1.240178535,1.174715067,0.55101428,1.407892635,2.837050874,-0.829353852,0.498172565,0.41260207,1.017394206,2.089286392,0.482109029,2.470845908,0.600903627,1.441142885,-0.880161947,3.046119184,2.033794672,2.196609858,1.015446759,2.041922066,2.43996725,1.150519969,3.037047924,4.287231653,1.827162716,5.175836835,2.58994025,2.469042936,2.888763167,2.247058107,2.439568899,0.48704831,1.030280724,1.836665745,1.873805897,4.045763766,2.937101682,3.487501166,4.678603379,3.521949898,1.56380401,1.045766429,2.655546283,4.316323262,0.306617999,2.810876027,1.629659914,-1.255763527,1.061686612,0.158453603,1.645245026,4.572384387,1.208051609,3.031967488,2.490319364,1.295462164,1.000705708,2.892888927,1.576842186,2.276492524,1.439224837,4.717105308
ENSG00000247774,PCED1B-AS1,long_non_coding,-1.911801257,3.573201078,27.35980432,1.69E-07,4.058233628,3.613778972,5.601095839,3.487143643,2.624439098,2.389064545,1.461380683,2.636588372,3.109539501,2.215992213,2.838021781,2.740203792,1.756989961,2.672384072,2.134286731,1.757247264,3.827168343,3.138502767,2.179171546,2.241016623,2.752607795,1.732286004,2.206657573,1.768783012,2.681397453,2.94057842,0.506882912,2.096866414,2.586890509,2.736900001,2.446200843,1.980820676,1.678594796,0.637178608,0.09942309,1.271267602,0.108447659,0.661282729,-1.731822286,1.541389373,-0.033301822,3.489747024,0.346962318,2.516798338,3.181907741,1.206343824,1.840333294,0.112728111,2.753178287,3.168926666,1.62171825,2.897639291,2.713874214,1.693181074,4.12519335,2.429550304,0.18942687,3.48118304,2.500606971,1.69463437,-1.224413801,0.168720839,3.606157174,1.170308905,3.515935673,2.973720442,0.780119432,3.085645575,1.634319647,2.923151081,1.145164735,0.2228406,3.027144069,1.886316663,1.298781119,1.58043984,2.426768005,0.598446065,4.550791432,1.405980086,2.451025722,0.497189006,-1.060564989,3.85591142,2.532375957,2.77414878,2.078730861,3.987032466,1.683704893,1.711931225,2.574445618,3.878847435,2.915503683,3.053797909,1.559076963,2.828170641,1.334453261,1.831082606,2.639435249,3.67728495,1.76186035,3.101508836,3.451233491,3.07530738,3.008219651,2.931824625,1.92983239,2.336021411,3.538279749,1.914455057,1.196637226,1.373259116,1.468703322,3.549447914,1.800482083,3.356841652,2.596366986,2.793239843,1.720847182,3.361042718,2.233818587,1.775540865,3.499356398,3.993011981,2.035716568,3.229075427,1.51346375,3.152515079,3.478328683,2.58461447,3.178383957,1.210957109,2.624316926,2.561965776,4.275892246,1.591985944,2.615749421,2.025205726,2.885749331,2.635565645,1.718115338,2.094664624,5.012447057,2.231229097,5.179830457,3.978813027,3.372572218,2.563764107,3.578773542,2.793621197,0.664288695,1.764849814,0.860124717,2.572571632,1.668299471,3.298767108,2.495762019,5.808688626,2.342243876,2.880151073,2.375982495,3.946489793,2.138842492,1.866269411,2.202520708,2.88966026,0.181100335,1.104542091,0.967456378,0.902311709,4.889639667,2.632229762,4.057103694,2.928144836,2.140007645,2.798802662,4.431016376,2.701310623,1.689730029,1.157357319,6.139810879
ENSG00000261123,AC009065.5,long_non_coding,3.373813636,1.775156311,26.71982735,2.35E-07,0.044636024,-1.772163297,-1.71491254,-2.833834998,2.634371633,1.410229155,2.587207655,3.10726233,-0.658188347,1.148322387,1.624206644,2.579222086,1.984483254,-0.238682199,3.143421873,1.182701379,-2.948217469,-0.060277097,1.183299432,1.499209766,1.448167127,3.214334457,1.417033029,1.020491,2.501157396,3.53871631,-1.505500813,0.87174678,1.465620013,2.209023717,1.975151662,2.768913696,1.818432508,-3.290928473,-1.383359016,-1.24769734,-1.877052771,0.415431335,-1.304401062,1.622562377,-0.782493718,0.115088268,2.360594184,2.488058442,1.988652171,2.18935647,2.693733559,-1.291662144,-0.931872538,-1.375019076,2.490853924,0.317055231,0.843857862,2.152149176,0.599906026,-0.066144859,1.411819292,-0.196603494,2.53749607,1.525235036,4.742652309,3.178524014,0.17951549,2.629241752,2.519897309,0.493288525,3.757893514,2.605985211,2.323160098,2.964206149,3.78746041,0.889517751,0.509295764,2.327934761,1.725259559,1.506167078,1.362637668,2.812660342,3.217299444,4.24637527,0.938942101,3.109693967,4.22483723,1.041374429,2.013215515,-1.765340054,1.60644941,-0.783639603,1.792549889,2.698021899,1.078783356,-0.090778916,-0.909603508,-0.071574775,1.433089026,0.648049873,0.953237429,0.395738123,2.223931235,0.358328422,1.535898372,0.697424918,1.323529971,0.561535928,0.894974844,1.640923426,1.714250501,1.401948204,-0.658117464,3.519385974,3.645036201,3.063670915,2.771055878,1.677112961,0.649029742,0.403156845,1.589069576,1.331597681,2.699903168,1.739321667,2.717085691,2.63274951,1.468518994,2.783212723,1.023541854,0.479436002,0.926179937,-1.868227772,-0.898640776,2.380229415,1.820455259,3.361004487,0.827246606,0.427505455,1.538276936,1.717908384,0.558084081,2.143423579,1.49212642,0.921043511,2.062825908,1.802286257,1.449075069,2.092623859,0.129441751,0.002645178,-0.904146174,2.178429136,-1.349643231,0.098404585,-0.503552992,1.959741731,0.803168833,1.376732629,1.646356918,3.99981579,2.591369852,0.943356302,2.191642138,2.074472728,0.132181181,-0.113398516,2.797350968,1.249030508,1.725681376,1.294537893,3.883538246,2.954492546,1.306411484,2.602176305,-2.963244461,0.610810778,0.483268531,1.634354498,0.447465257,0.220018736,0.774435545,1.587002053,2.426695623,2.846238771,-0.426867985
ENSG00000272620,AFAP1-AS1,long_non_coding,4.354694319,4.440583099,26.48389425,2.66E-07,2.160113242,-0.596313461,-2.872453817,-1.199119462,3.522498709,5.742624249,1.76758832,5.269960937,3.429274494,6.047312263,5.623083779,5.804477405,6.540155075,6.195293242,5.40368922,5.182052539,-2.159721574,3.790579464,4.025559969,5.254546216,4.534607143,7.541262332,5.569873876,6.39630085,6.250702159,4.14393765,-3.193556806,4.444716735,4.018413233,4.973651077,4.764512026,4.102759487,6.700115211,-2.760413757,-1.383359016,-3.435324343,-4.198980866,-2.85234099,-5.00484078,4.419859254,-3.529727648,3.165532767,6.193880859,4.975453688,5.319346528,4.967828349,7.181819782,0.643242827,3.269941559,1.901612934,6.947766245,6.228746813,4.82797858,6.568981973,-1.310297303,3.700803602,4.941461786,-0.94579539,6.527470705,-2.083574206,0.210523255,6.08823428,2.43510109,7.694764964,5.101779478,3.331340244,6.698553717,4.578661828,5.808032246,4.49216102,7.591093015,4.850463763,-1.262079861,4.498184877,5.801416588,5.193143228,4.849067876,5.368628648,7.698939491,-3.066507686,4.962293607,6.662335285,3.351248609,4.115808069,5.919289067,-2.365732595,2.7930707,0.661436722,-0.66802175,4.253700711,5.479470636,5.300657471,-0.083139763,4.350799882,6.925673341,1.397241769,3.904024455,6.066023257,4.752758064,7.009350575,-0.975897716,4.155184816,3.645458066,4.270172799,3.365567299,4.839790121,5.676436776,0.294073229,3.872805197,6.008408562,-0.860913797,5.696212459,6.651425598,5.292700235,5.729674387,4.437426747,5.762404629,4.32768145,6.331307361,5.693417891,5.247912106,5.33820636,4.758632678,3.763884462,4.898566602,4.406303655,5.309842495,3.663724186,2.883301727,5.198800682,3.007102401,6.061074647,4.064648062,6.75574941,4.903311979,5.649280975,5.528036944,3.67978544,1.354074239,3.379594632,5.733940305,5.684728313,3.259539919,4.737611131,2.52856065,3.747642255,0.854147929,6.278992209,-1.091331235,2.701010047,0.745360306,4.417171791,5.534920664,5.607323756,4.858645976,6.100227919,4.91681779,-0.94646078,6.417781497,4.68462732,4.969967999,0.238073855,7.108091626,7.157334817,-0.404136864,4.430070442,1.346686401,6.287893039,-1.25274183,6.771206215,-1.293393063,2.85679002,2.729579579,4.459575841,4.354355853,4.81266743,4.838934192,4.484072599,5.716828402,6.898096816,0.686951914
